node_id,lat,lon,etiqueta,ncu,gw
TCU_SUNNER_ID_058,-16.603541,-71.796452,TR-02_2-058,2,2
TCU_SUNNER_ID_059,-16.603376,-71.796333,TR-02_2-059,2,2
TCU_SUNNER_ID_060,-16.603378,-71.796217,TR-02_2-060,2,2
TCU_SUNNER_ID_061,-16.60338,-71.796102,TR-02_2-061,2,2
TCU_SUNNER_ID_062,-16.603381,-71.795986,TR-02_2-062,2,2
TCU_SUNNER_ID_063,-16.603383,-71.795869,TR-02_2-063,2,2
TCU_SUNNER_ID_064,-16.603384,-71.795753,TR-02_2-064,2,2
TCU_SUNNER_ID_065,-16.603386,-71.795637,TR-02_2-065,2,2
TCU_SUNNER_ID_066,-16.604037,-71.79762,TR-02_2-066,2,2
TCU_SUNNER_ID_067,-16.604039,-71.797504,TR-02_2-067,2,2
TCU_SUNNER_ID_068,-16.60404,-71.797388,TR-02_2-068,2,2
TCU_SUNNER_ID_069,-16.604042,-71.797272,TR-02_2-069,2,2
TCU_SUNNER_ID_070,-16.604044,-71.797156,TR-02_2-070,2,2
TCU_SUNNER_ID_071,-16.604045,-71.797039,TR-02_2-071,2,2
TCU_SUNNER_ID_072,-16.604047,-71.796923,TR-02_2-072,2,2
TCU_SUNNER_ID_073,-16.604048,-71.796807,TR-02_2-073,2,2
TCU_SUNNER_ID_074,-16.60405,-71.796691,TR-02_2-074,2,2
TCU_SUNNER_ID_075,-16.604051,-71.796575,TR-02_2-075,2,2
TCU_SUNNER_ID_076,-16.604053,-71.796459,TR-02_2-076,2,2
TCU_SUNNER_ID_077,-16.604054,-71.796343,TR-02_2-077,2,2
TCU_SUNNER_ID_078,-16.604056,-71.796227,TR-02_2-078,2,2
TCU_SUNNER_ID_079,-16.604058,-71.796112,TR-02_2-079,2,2
TCU_SUNNER_ID_080,-16.604059,-71.795995,TR-02_2-080,2,2
TCU_SUNNER_ID_081,-16.604061,-71.795879,TR-02_2-081,2,2
TCU_SUNNER_ID_082,-16.604062,-71.795763,TR-02_2-082,2,2
TCU_SUNNER_ID_083,-16.604064,-71.795647,TR-02_2-083,2,2
TCU_SUNNER_ID_084,-16.604715,-71.79763,TR-02_2-084,2,2
TCU_SUNNER_ID_085,-16.604717,-71.797514,TR-02_2-085,2,2
TCU_SUNNER_ID_086,-16.604719,-71.797398,TR-02_2-086,2,2
TCU_SUNNER_ID_087,-16.60472,-71.797282,TR-02_2-087,2,2
TCU_SUNNER_ID_088,-16.604722,-71.797165,TR-02_2-088,2,2
TCU_SUNNER_ID_089,-16.604723,-71.797049,TR-02_2-089,2,2
TCU_SUNNER_ID_090,-16.604725,-71.796933,TR-02_2-090,2,2
TCU_SUNNER_ID_091,-16.604726,-71.796817,TR-02_2-091,2,2
TCU_SUNNER_ID_092,-16.604728,-71.796701,TR-02_2-092,2,2
TCU_SUNNER_ID_093,-16.604729,-71.796585,TR-02_2-093,2,2
TCU_SUNNER_ID_094,-16.604731,-71.796469,TR-02_2-094,2,2
TCU_SUNNER_ID_095,-16.604733,-71.796353,TR-02_2-095,2,2
TCU_SUNNER_ID_096,-16.604734,-71.796237,TR-02_2-096,2,2
TCU_SUNNER_ID_097,-16.604736,-71.796121,TR-02_2-097,2,2
TCU_SUNNER_ID_098,-16.604737,-71.796005,TR-02_2-098,2,2
TCU_SUNNER_ID_099,-16.604739,-71.795889,TR-02_2-099,2,2
TCU_SUNNER_ID_100,-16.60474,-71.795773,TR-02_2-100,2,2
TCU_SUNNER_ID_101,-16.604742,-71.795657,TR-02_2-101,2,2
TCU_SUNNER_ID_102,-16.605393,-71.79764,TR-02_2-102,2,2
TCU_SUNNER_ID_103,-16.605395,-71.797524,TR-02_2-103,2,2
TCU_SUNNER_ID_104,-16.605397,-71.797407,TR-02_2-104,2,2
TCU_SUNNER_ID_105,-16.605398,-71.797291,TR-02_2-105,2,2
TCU_SUNNER_ID_106,-16.6054,-71.797175,TR-02_2-106,2,2
TCU_SUNNER_ID_107,-16.605401,-71.797059,TR-02_2-107,2,2
TCU_SUNNER_ID_108,-16.605403,-71.796943,TR-02_2-108,2,2
TCU_SUNNER_ID_109,-16.605404,-71.796827,TR-02_2-109,2,2
TCU_SUNNER_ID_110,-16.605406,-71.796711,TR-02_2-110,2,2
TCU_SUNNER_ID_111,-16.605408,-71.796595,TR-02_2-111,2,2
TCU_SUNNER_ID_112,-16.605409,-71.796479,TR-02_2-112,2,2
TCU_SUNNER_ID_113,-16.605411,-71.796362,TR-02_2-113,2,2
TCU_SUNNER_ID_114,-16.605412,-71.796246,TR-02_2-114,2,2
TCU_SUNNER_ID_115,-16.605414,-71.796131,TR-02_2-115,2,2
TCU_SUNNER_ID_116,-16.605415,-71.796015,TR-02_2-116,2,2
TCU_SUNNER_ID_117,-16.605417,-71.795899,TR-02_2-117,2,2
TCU_SUNNER_ID_118,-16.605418,-71.795783,TR-02_2-118,2,2
TCU_SUNNER_ID_119,-16.60542,-71.795667,TR-02_2-119,2,2
